event,time,poss.position,poss.team,poss.player,poss.action,poss.location,poss.play.destination,play.type,def.position,def.team,def.player,def.action,def.location,gk.ball.stop,gk.s.o.g.attempt,poss.player.disciplinary,poss.notes,def.player.disciplinary,def.notes,xG,poss.number,def.number
1,1,NA,NA,NA,kickoff,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,1,NA,NA,NA,playcutoffbybroadcast,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,5,D,BOS,Kallman,passes.b.c,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3,5,GK,BOS,Kranich,passes.f,NA,NA,goal.kick,F,WNYF,McDonald,pressured,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4,5,M,BOS,Mewis,aerial.lost,NA,NA,NA,D,WNYF,Dahlkemper,aerial.won,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5,5,M,BOS,Zerboni,recoveries,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5,5,NA,NA,NA,movement,NA,NA,NA,M,WNYF,Erceg,pressured,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5,5,NA,NA,NA,passes.b,NA,NA,NA,NA,NA,NA,challenged,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6,5,D,BOS,Westphal,passes.b.c,NA,NA,NA,F,WNYF,Williams,pressured,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7,5,GK,BOS,Kranich,passes.f.c,NA,NA,launch,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8,5,M,BOS,Elby,passes.f.c,NA,NA,headed,D,WNYF,Smith,pressured,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9,5,M,BOS,Schoepfer,passes.f.c,NA,NA,NA,D,WNYF,Kennedy,challenged,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10,6,F,BOS,Simon,movement,NA,NA,NA,D,WNYF,Dahlkemper,pressured,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10,6,NA,NA,NA,NA,NA,NA,NA,D,WNYF,Kennedy,pressured,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10,6,NA,NA,NA,passes.b,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11,6,M,BOS,Elby,passes.f.c,NA,NA,NA,M,WNYF,Speck,challenged,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11,6,NA,NA,NA,NA,NA,NA,NA,D,WNYF,Eddy,blocks,NA,NA,NA,NA,out.of.bounds.keep.poss,NA,NA,NA,NA,NA
12,6,D,BOS,Westphal,passes.f.c,NA,NA,throw.in,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13,6,F,BOS,Simon,passes.b.c,NA,NA,NA,M,WNYF,Speck,pressured,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14,6,D,BOS,Westphal,movement,NA,NA,NA,F,WNYF,Williams,pressured,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14,6,NA,NA,NA,passes.f,NA,NA,NA,M,WNYF,Speck,blocks,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15,6,M,BOS,Zerboni,recoveries,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15,6,NA,NA,NA,passes.b,NA,NA,NA,F,WNYF,Williams,pressured,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16,6,D,BOS,King,passes.s.c,NA,NA,NA,F,WNYF,McDonald,pressured,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
17,6,D,BOS,Kallman,passes.f,NA,NA,launch,F,WNYF,McDonald,pressured,NA,NA,NA,NA,out.of.bounds.lost.poss,NA,NA,NA,NA,NA
18,6,D,WNYF,Smith,passes.f,NA,NA,throw.in,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
19,6,D,BOS,Pathman,recoveries,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
19,6,NA,NA,NA,passes.f,NA,NA,headed,M,WNYF,Doniak,pressured,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20,6,M,BOS,Salem,aerial.won,NA,NA,NA,M,WNYF,Hahn,aerial.lost,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20,6,NA,NA,NA,passes.f,NA,NA,NA,NA,NA,NA,challenged,NA,NA,NA,fouls.won,NA,fouls.conceded,NA,NA,NA,NA
21,6,NA,NA,NA,stoppage.in.play,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
22,7,M,BOS,Schoepfer,passes.f,NA,NA,free.kick,NA,NA,NA,NA,NA,NA,NA,NA,out.of.bounds.lost.poss,NA,NA,NA,NA,NA
23,7,GK,WNYF,Eckerstrom,passes.f.c,NA,NA,goal.kick,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
24,7,M,WNYF,Erceg,aerial.won,NA,NA,NA,M,BOS,Mewis,aerial.lost,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
24,7,NA,NA,NA,passes.f,NA,NA,NA,NA,NA,NA,challenged,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
24,7,NA,NA,NA,NA,NA,NA,NA,D,BOS,Pathman,clearances,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
25,7,D,WNYF,Smith,recoveries,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
25,7,NA,NA,NA,passes.f,NA,NA,NA,M,BOS,Mewis,pressured,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
26,8,M,BOS,Schoepfer,recoveries,NA,NA,NA,D,WNYF,Smith,challenged,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
26,8,NA,NA,NA,passes.b,NA,NA,NA,M,WNYF,Erceg,pressured,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
27,8,M,BOS,Salem,movement,NA,NA,NA,M,WNYF,Erceg,pressured,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
27,8,NA,NA,NA,passes.s,NA,NA,NA,NA,NA,NA,pressured,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
28,8,D,BOS,Westphal,passes.f.c,NA,NA,NA,M,WNYF,Speck,pressured,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
29,8,M,BOS,Elby,passes.s.c,NA,NA,lay.off,D,WNYF,Eddy,pressured,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
30,8,M,BOS,Zerboni,passes.f.c,NA,NA,through,M,WNYF,Hahn,pressured,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
31,8,M,BOS,Mewis,lost.touch,NA,NA,NA,D,WNYF,Dahlkemper,tackles.ball,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
32,8,D,WNYF,Dahlkemper,recoveries,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
