"Player","Team","GP","MP","GS","Goals","Shots","Shots.per.90","Shot.Accuracy","Shot.GK.Stop","Shot.Def.Stop","Shot.Miss","xG","Shot.Pressed","Pct.Shots.Pressed","A6.Shots","A18.Shots","A3L.Shots","A3C.Shots","A3R.Shots","Far.Shots","Assists","Key.Passes","Key.Assists","Second.Assists","Assists.per.90","Key.Passes.per.90","Big.Chances","Big.Chances.per.90","BC.Scored","BC.Conversion.Pct","BC.SOG","BC.Shot.Miss","BC.Dispossess","BC.Created","BC.Lost","Pass.Comp","Pass.Att","Pass.Att.per.90","Pass.Comp.Pct","opPass.Comp","opPass.Att","opPass.Att.per.90","opPass.Comp.Pct","opPPass.Comp","opPPass.Att","opPPass.Att.per.90","opPPass.Comp.Pct","Pct.opPass.Pressed","rFreq.Pass.Fwd","rFreq.Pass.Side","rFreq.Pass.Back","fwPass.Comp","fwPass.Att","fwPass.Att.per.90","fwPass.Comp.Pct","sPass.Comp","sPass.Att","sPass.Att.per.90","sPass.Comp.Pct","bPass.Comp","bPass.Att","bPass.Att.per.90","bPass.Comp.Pct","rFreq.A3.Passes","rFreq.M3.Passes","rFreq.D3.Passes","A3Pass.Comp","A3Pass.Att","A3Pass.Att.per.90","A3Pass.Comp.Pct","M3Pass.Comp","M3Pass.Att","M3Pass.Att.per.90","M3Pass.Comp.Pct","D3Pass.Comp","D3Pass.Att","D3Pass.Att.per.90","D3Pass.Comp.Pct","rFreq.A3.opPasses","rFreq.M3.opPasses","rFreq.D3.opPasses","A3opPass.Comp","A3opPass.Att","A3opPass.Att.per.90","A3opPass.Comp.Pct","M3opPass.Comp","M3opPass.Att","M3opPass.Att.per.90","M3opPass.Comp.Pct","D3opPass.Comp","D3opPass.Att","D3opPass.Att.per.90","D3opPass.Comp.Pct","Pass.Comp.D3toD3","Pass.Comp.D3toM3","Pass.Comp.D3toA3","Pass.Comp.M3toD3","Pass.Comp.M3toM3","Pass.Comp.M3toA3","Pass.Comp.A3toD3","Pass.Comp.A3toM3","Pass.Comp.A3toA3","rFreq.opPass.Fwd","rFreq.opPass.Side","rFreq.opPass.Back","fwopPass.Comp","fwopPass.Att","fwopPass.Att.per.90","fwopPass.Comp.Pct","sopPass.Comp","sopPass.Att","sopPass.Att.per.90","sopPass.Comp.Pct","bopPass.Comp","bopPass.Att","bopPass.Att.per.90","bopPass.Comp.Pct","Pct.Passes.Pressed","PPass.Comp","PPass.Att","PPass.Att.per.90","PPass.Comp.Pct","rFreq.PPass.Fwd","rFreq.PPass.Side","rFreq.PPass.Back","fwPPass.Comp","fwPPass.Att","fwPPass.Att.per.90","fwPPass.Comp.Pct","sPPass.Comp","sPPass.Att","sPPass.Att.per.90","sPPass.Comp.Pct","bPPass.Comp","bPPass.Att","bPPass.Att.per.90","bPPass.Comp.Pct","Cross.Comp","Cross.Att","Cross.Att.per.90","Cross.Att.per.opPass","Cross.Comp.Pct","Corner.Crosses","Deep.Crosses","Launch.Comp","Launch.Att","Launch.Att.per.90","Launch.Att.per.Pass","Launch.Comp.Pct","Through.Comp","Through.Att","Through.Att.per.90","Through.Att.per.Pass","Through.Att.per.opPass","Through.Comp.Pct","Throw.In.Comp","Throw.In.Att","Throw.In.Att.per.90","Throw.In.Att.per.Pass","Throw.In.Comp.Pct","Corner.Kicks.Completed","Corner.Kicks.Taken","CK.Comp.Pct","CK.Assist","CK.Key.Pass","FK.Pass.Comp","FK.Pass.Att","FK.Pass.Comp.Pct","FK.Assist","FK.Key.Pass","FK.Shot","FK.Scored","Free.Kicks.Taken","Take.Ons","Take.Ons.per.90","TO.Won","TO.Lost","TO.Win.Pct","Dispossessed","Lost.Touches","All.Possessions.Disrupted","Poss.Disrupted.per.90","Aerial.Duels","Aerial.Duels.per.90","AD.Won","AD.Lost","AD.Win.Pct","Tackles","Dispossesses","All.Opp.Poss.Disrupted","Opp.Poss.Disrupted.per.90","Dribbled","Dribbled.per.90","Press.Opp","Challenge.Opp","Recoveries","Recoveries.per.90","Def.Recoveries","Poss.Recoveries","Interceptions","Int.per.90","Int.per.OP.Pass","Blocks","Blocks.per.90","Clearances","Clearances.per.90","Ball.Shields","Offsides","Fouls.Won","Fouls.Conceded","Yellow.Cards","Red.Cards","Penalties.Won","Penalties.Conceded","E.to.Goals","OG","E.to.Big.Chances","BC.Stopped","Saves","Goals.Allowed","GK.SOG.Faced","GperSOG","BC.SOG.Faced","BC.Saves","BC.Goals.Allowed","GperBCSOG","High.Balls.Faced","HB.Won","HB.Lost","HB.Win.Pct","HB.Caught","HB.Punched","HB.Parried","HB.Collected","HB.Fouls.Won","Crosses.Faced","Crosses.Won","Crosses.Lost","Corner.Kicks.Faced","CKs.Won","CKs.Lost","Free.Kicks.Faced","FKs.Won","FKs.Lost","Smothers.Won","Smothers.Lost","GK.Overall.Pass.Comp","GK.Overall.Pass.Att","GK.Overall.Pass.Comp.Pct","GK.Throw.Comp","GK.Throw.Att","GK.Throw.Comp.Pct","GK.Drop.Kick.Comp","GK.Drop.Kick.Att","GK.Drop.Kick.Comp.Pct","GKFK.Comp","GKFK.Att","GKFK.Comp.Pct"
"Averbuch","FCKC",1,92,1,0,2,1.95652173913043,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,54,63,61.6304347826087,0.857142857142857,53,62,60.6521739130435,0.854838709677419,21,26,25.4347826086956,0.807692307692308,0.419354838709677,0.904761904761905,0.0634920634920635,0.0317460317460317,49,57,55.7608695652174,0.859649122807018,3,4,3.91304347826087,0.75,2,2,1.95652173913043,1,NA,NA,NA,0,0,0,NA,0,0,0,NA,0,0,0,NA,NA,NA,NA,0,0,0,NA,0,0,0,NA,0,0,0,NA,0,0,0,0,0,0,0,0,0,0.903225806451613,0.0645161290322581,0.032258064516129,48,56,54.7826086956522,0.857142857142857,3,4,3.91304347826087,0.75,2,2,1.95652173913043,1,0.412698412698413,21,26,25.4347826086956,0.807692307692308,0.961538461538462,0.0384615384615385,0,20,25,24.4565217391304,0.8,1,1,0.978260869565217,1,0,0,0,NA,0,0,0,0,NA,0,0,7,14,13.695652173913,0.222222222222222,0.5,0,0,0,0,0,NA,1,1,0.978260869565217,0.0158730158730159,1,0,0,NA,0,0,0,0,NA,0,0,2,0,2,2,1.95652173913043,1,1,0.5,0,0,1,0.978260869565217,5,4.89130434782609,4,1,0.8,4,0,4,3.91304347826087,2,1.95652173913043,7,3,6,5.8695652173913,6,0,2,1.95652173913043,0,2,1.95652173913043,4,3.91304347826087,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,NA,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,NA,0,0,NA
"Barnes","SRFC",1,94,1,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,97,105,100.531914893617,0.923809523809524,87,94,90,0.925531914893617,27,28,26.8085106382979,0.964285714285714,0.297872340425532,0.647619047619048,0.228571428571429,0.123809523809524,62,68,65.1063829787234,0.911764705882353,22,24,22.9787234042553,0.916666666666667,13,13,12.4468085106383,1,NA,NA,NA,0,0,0,NA,0,0,0,NA,0,0,0,NA,NA,NA,NA,0,0,0,NA,0,0,0,NA,0,0,0,NA,0,0,0,0,0,0,0,0,0,0.638297872340426,0.223404255319149,0.138297872340426,54,60,57.4468085106383,0.9,20,21,20.1063829787234,0.952380952380952,13,13,12.4468085106383,1,0.266666666666667,27,28,26.8085106382979,0.964285714285714,0.535714285714286,0.214285714285714,0.25,15,15,14.3617021276596,1,5,6,5.74468085106383,0.833333333333333,7,7,6.70212765957447,1,0,1,0.957446808510638,0.0106382978723404,0,0,1,7,8,7.65957446808511,0.0761904761904762,0.875,0,0,0,0,0,NA,4,4,3.82978723404255,0.0380952380952381,1,1,2,0.5,0,0,5,5,1,0,0,0,0,5,1,0.957446808510638,1,0,1,0,2,2,1.91489361702128,2,1.91489361702128,0,2,0,1,1,2,1.91489361702128,1,0.957446808510638,8,0,11,10.531914893617,9,2,2,1.91489361702128,0,1,0.957446808510638,3,2.87234042553191,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,NA,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,NA,0,0,NA
"Barnhart","FCKC",1,92,1,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,41,47,45.9782608695652,0.872340425531915,27,31,30.3260869565217,0.870967741935484,0,0,0,NA,0,0.553191489361702,0.446808510638298,0,23,26,25.4347826086956,0.884615384615385,18,21,20.5434782608696,0.857142857142857,0,0,0,NA,NA,NA,NA,0,0,0,NA,0,0,0,NA,0,0,0,NA,NA,NA,NA,0,0,0,NA,0,0,0,NA,0,0,0,NA,0,0,0,0,0,0,0,0,0,0.789473684210526,0.210526315789474,0,13,15,14.6739130434783,0.866666666666667,4,4,3.91304347826087,1,0,0,0,NA,0,0,0,0,NA,NA,NA,NA,0,0,0,NA,0,0,0,NA,0,0,0,NA,0,0,0,0,NA,0,0,0,2,1.95652173913043,0.0425531914893617,0,0,0,0,0,0,NA,0,0,0,0,NA,1,1,1,0,0,2,2,1,0,0,0,0,2,0,0,0,0,NA,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,1,0.978260869565217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,1,8,0.125,1,1,0,0,4,4,0,1,1,0,1,11,0,2,2,0,2,2,0,0,0,0,0,0,41,47,0.872340425531915,11,12,0.916666666666667,0,1,0,12,14,0.857142857142857
"Berryhill","PTFC",1,1,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,NA,0,0,0,NA,0,0,0,NA,NA,NA,NA,NA,0,0,0,NA,0,0,0,NA,0,0,0,NA,NA,NA,NA,0,0,0,NA,0,0,0,NA,0,0,0,NA,NA,NA,NA,0,0,0,NA,0,0,0,NA,0,0,0,NA,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,NA,0,0,0,NA,0,0,0,NA,NA,0,0,0,NA,NA,NA,NA,0,0,0,NA,0,0,0,NA,0,0,0,NA,0,0,0,NA,NA,0,0,0,0,0,NA,NA,0,0,0,NA,NA,NA,0,0,0,NA,NA,0,0,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,NA,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,NA,0,0,NA
"Betos","PTFC",1,94,1,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,23,33,31.5957446808511,0.696969696969697,17,20,19.1489361702128,0.85,1,1,0.957446808510638,1,0.05,0.96969696969697,0.0303030303030303,0,22,32,30.6382978723404,0.6875,1,1,0.957446808510638,1,0,0,0,NA,NA,NA,NA,0,0,0,NA,0,0,0,NA,0,0,0,NA,NA,NA,NA,0,0,0,NA,0,0,0,NA,0,0,0,NA,0,0,0,0,0,0,0,0,0,0.833333333333333,0.166666666666667,0,4,5,4.78723404255319,0.8,1,1,0.957446808510638,1,0,0,0,NA,0.0303030303030303,1,1,0.957446808510638,1,0,1,0,0,0,0,NA,1,1,0.957446808510638,1,0,0,0,NA,0,0,0,0,NA,0,0,14,24,22.9787234042553,0.727272727272727,0.583333333333333,0,0,0,0,0,NA,0,0,0,0,NA,0,0,NA,0,0,3,4,0.75,0,0,0,0,4,0,0,0,0,NA,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.957446808510638,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,NA,4,4,0,1,4,0,1,5,0,6,4,2,2,2,0,1,0,1,3,0,23,33,0.696969696969697,0,0,NA,3,9,0.333333333333333,15,18,0.833333333333333
"Boureille","PTFC",1,94,1,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,5,7,6.70212765957447,0.714285714285714,5,7,6.70212765957447,0.714285714285714,3,3,2.87234042553191,1,0.428571428571429,0.857142857142857,0.142857142857143,0,5,6,5.74468085106383,0.833333333333333,0,1,0.957446808510638,0,0,0,0,NA,NA,NA,NA,0,0,0,NA,0,0,0,NA,0,0,0,NA,NA,NA,NA,0,0,0,NA,0,0,0,NA,0,0,0,NA,0,0,0,0,0,0,0,0,0,0.857142857142857,0.142857142857143,0,5,6,5.74468085106383,0.833333333333333,0,1,0.957446808510638,0,0,0,0,NA,0.428571428571429,3,3,2.87234042553191,1,1,0,0,3,3,2.87234042553191,1,0,0,0,NA,0,0,0,NA,0,0,0,0,NA,0,0,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,NA,0,0,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,NA,1,0,1,0.957446808510638,2,1.91489361702128,1,1,0.5,1,2,3,2.87234042553191,2,1.91489361702128,5,3,2,1.91489361702128,2,0,3,2.87234042553191,0,1,0.957446808510638,11,10.531914893617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,NA,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,NA,0,0,NA
"Brynjarsdottir","PTFC",1,94,1,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,15,30,28.7234042553191,0.5,15,30,28.7234042553191,0.5,6,15,14.3617021276596,0.4,0.5,0.833333333333333,0.0666666666666667,0.1,11,25,23.936170212766,0.44,2,2,1.91489361702128,1,2,3,2.87234042553191,0.666666666666667,NA,NA,NA,0,0,0,NA,0,0,0,NA,0,0,0,NA,NA,NA,NA,0,0,0,NA,0,0,0,NA,0,0,0,NA,0,0,0,0,0,0,0,0,0,0.833333333333333,0.0666666666666667,0.1,11,25,23.936170212766,0.44,2,2,1.91489361702128,1,2,3,2.87234042553191,0.666666666666667,0.5,6,15,14.3617021276596,0.4,0.866666666666667,0.0666666666666667,0.0666666666666667,5,13,12.4468085106383,0.384615384615385,1,1,0.957446808510638,1,0,1,0.957446808510638,0,0,0,0,0,NA,0,0,0,3,2.87234042553191,0.1,0,2,3,2.87234042553191,0.1,0.1,0.666666666666667,0,0,0,0,NA,0,0,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,NA,1,1,2,1.91489361702128,23,22.0212765957447,8,15,0.347826086956522,1,3,4,3.82978723404255,4,3.82978723404255,50,17,8,7.65957446808511,3,5,4,3.82978723404255,0,3,2.87234042553191,2,1.91489361702128,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,NA,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,NA,0,0,NA
"Colaprico","CRS",1,92,1,0,1,0.978260869565217,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,45,49,47.9347826086957,0.918367346938776,45,49,47.9347826086957,0.918367346938776,20,20,19.5652173913043,1,0.408163265306122,0.489795918367347,0.326530612244898,0.183673469387755,21,24,23.4782608695652,0.875,15,16,15.6521739130435,0.9375,9,9,8.80434782608696,1,NA,NA,NA,0,0,0,NA,0,0,0,NA,0,0,0,NA,NA,NA,NA,0,0,0,NA,0,0,0,NA,0,0,0,NA,0,0,0,0,0,0,0,0,0,0.489795918367347,0.326530612244898,0.183673469387755,21,24,23.4782608695652,0.875,15,16,15.6521739130435,0.9375,9,9,8.80434782608696,1,0.408163265306122,20,20,19.5652173913043,1,0.4,0.35,0.25,8,8,7.82608695652174,1,7,7,6.84782608695652,1,5,5,4.89130434782609,1,0,0,0,0,NA,0,0,3,5,4.89130434782609,0.102040816326531,0.6,0,0,0,0,0,NA,0,0,0,0,NA,0,0,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,2,1.95652173913043,2,0,1,2,2,4,3.91304347826087,1,0.978260869565217,14,2,14,13.695652173913,9,5,2,1.95652173913043,0,7,6.84782608695652,8,7.82608695652174,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,NA,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,NA,0,0,NA
"Comeau","CRS",1,90,1,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,17,21,21,0.80952380952381,17,21,21,0.80952380952381,11,13,13,0.846153846153846,0.619047619047619,0.571428571428571,0.142857142857143,0.285714285714286,9,12,12,0.75,2,3,3,0.666666666666667,6,6,6,1,NA,NA,NA,0,0,0,NA,0,0,0,NA,0,0,0,NA,NA,NA,NA,0,0,0,NA,0,0,0,NA,0,0,0,NA,0,0,0,0,0,0,0,0,0,0.571428571428571,0.142857142857143,0.285714285714286,9,12,12,0.75,2,3,3,0.666666666666667,6,6,6,1,0.619047619047619,11,13,13,0.846153846153846,0.538461538461538,0.153846153846154,0.307692307692308,5,7,7,0.714285714285714,2,2,2,1,4,4,4,1,0,1,1,0.0476190476190476,0,0,1,0,1,1,0.0476190476190476,0,2,2,2,0.0952380952380952,0.0952380952380952,1,0,0,0,0,NA,0,0,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,NA,5,0,5,5,2,2,2,0,1,3,1,4,4,0,0,29,2,6,6,3,3,4,4,0,4,4,2,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,NA,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,NA,0,0,NA
"Dallstream","SRFC",1,11,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,5,6,49.0909090909091,0.833333333333333,4,5,40.9090909090909,0.8,3,3,24.5454545454545,1,0.6,0.666666666666667,0.166666666666667,0.166666666666667,3,4,32.7272727272727,0.75,1,1,8.18181818181818,1,1,1,8.18181818181818,1,NA,NA,NA,0,0,0,NA,0,0,0,NA,0,0,0,NA,NA,NA,NA,0,0,0,NA,0,0,0,NA,0,0,0,NA,0,0,0,0,0,0,0,0,0,0.8,0,0.2,3,4,32.7272727272727,0.75,0,0,0,NA,1,1,8.18181818181818,1,0.5,3,3,24.5454545454545,1,0.666666666666667,0,0.333333333333333,2,2,16.3636363636364,1,0,0,0,NA,1,1,8.18181818181818,1,0,0,0,0,NA,0,0,0,0,0,0,NA,0,0,0,0,0,NA,1,1,8.18181818181818,0.166666666666667,1,0,0,NA,0,0,0,0,NA,0,0,0,0,0,2,16.3636363636364,1,1,0.5,1,1,3,24.5454545454545,1,8.18181818181818,1,0,1,0,0,0,0,0,0,0,0,3,24.5454545454545,1,2,1,8.18181818181818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,NA,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,NA,0,0,NA
