"Player","Team","GP","MP","GS","Goals","Shots","Shots.per.90","Shot.Accuracy","Shot.GK.Stop","Shot.Def.Stop","Shot.Miss","xG","Shot.Pressed","Pct.Shots.Pressed","A6.Shots","A18.Shots","A3L.Shots","A3C.Shots","A3R.Shots","Far.Shots","Assists","Key.Passes","Key.Assists","Second.Assists","Assists.per.90","Key.Passes.per.90","Big.Chances","Big.Chances.per.90","BC.Scored","BC.Conversion.Pct","BC.SOG","BC.Shot.Miss","BC.Dispossess","BC.Created","BC.Lost","Pass.Comp","Pass.Att","Pass.Att.per.90","Pass.Comp.Pct","opPass.Comp","opPass.Att","opPass.Att.per.90","opPass.Comp.Pct","opPPass.Comp","opPPass.Att","opPPass.Att.per.90","opPPass.Comp.Pct","Pct.opPass.Pressed","rFreq.Pass.Fwd","rFreq.Pass.Side","rFreq.Pass.Back","fwPass.Comp","fwPass.Att","fwPass.Att.per.90","fwPass.Comp.Pct","sPass.Comp","sPass.Att","sPass.Att.per.90","sPass.Comp.Pct","bPass.Comp","bPass.Att","bPass.Att.per.90","bPass.Comp.Pct","rFreq.A3.Passes","rFreq.M3.Passes","rFreq.D3.Passes","A3Pass.Comp","A3Pass.Att","A3Pass.Att.per.90","A3Pass.Comp.Pct","M3Pass.Comp","M3Pass.Att","M3Pass.Att.per.90","M3Pass.Comp.Pct","D3Pass.Comp","D3Pass.Att","D3Pass.Att.per.90","D3Pass.Comp.Pct","rFreq.A3.opPasses","rFreq.M3.opPasses","rFreq.D3.opPasses","A3opPass.Comp","A3opPass.Att","A3opPass.Att.per.90","A3opPass.Comp.Pct","M3opPass.Comp","M3opPass.Att","M3opPass.Att.per.90","M3opPass.Comp.Pct","D3opPass.Comp","D3opPass.Att","D3opPass.Att.per.90","D3opPass.Comp.Pct","Pass.Comp.D3toD3","Pass.Comp.D3toM3","Pass.Comp.D3toA3","Pass.Comp.M3toD3","Pass.Comp.M3toM3","Pass.Comp.M3toA3","Pass.Comp.A3toD3","Pass.Comp.A3toM3","Pass.Comp.A3toA3","rFreq.opPass.Fwd","rFreq.opPass.Side","rFreq.opPass.Back","fwopPass.Comp","fwopPass.Att","fwopPass.Att.per.90","fwopPass.Comp.Pct","sopPass.Comp","sopPass.Att","sopPass.Att.per.90","sopPass.Comp.Pct","bopPass.Comp","bopPass.Att","bopPass.Att.per.90","bopPass.Comp.Pct","Pct.Passes.Pressed","PPass.Comp","PPass.Att","PPass.Att.per.90","PPass.Comp.Pct","rFreq.PPass.Fwd","rFreq.PPass.Side","rFreq.PPass.Back","fwPPass.Comp","fwPPass.Att","fwPPass.Att.per.90","fwPPass.Comp.Pct","sPPass.Comp","sPPass.Att","sPPass.Att.per.90","sPPass.Comp.Pct","bPPass.Comp","bPPass.Att","bPPass.Att.per.90","bPPass.Comp.Pct","Cross.Comp","Cross.Att","Cross.Att.per.90","Cross.Att.per.opPass","Cross.Comp.Pct","Corner.Crosses","Deep.Crosses","Launch.Comp","Launch.Att","Launch.Att.per.90","Launch.Att.per.Pass","Launch.Comp.Pct","Through.Comp","Through.Att","Through.Att.per.90","Through.Att.per.Pass","Through.Att.per.opPass","Through.Comp.Pct","Throw.In.Comp","Throw.In.Att","Throw.In.Att.per.90","Throw.In.Att.per.Pass","Throw.In.Comp.Pct","Corner.Kicks.Completed","Corner.Kicks.Taken","CK.Comp.Pct","CK.Assist","CK.Key.Pass","FK.Pass.Comp","FK.Pass.Att","FK.Pass.Comp.Pct","FK.Assist","FK.Key.Pass","FK.Shot","FK.Scored","Free.Kicks.Taken","Take.Ons","Take.Ons.per.90","TO.Won","TO.Lost","TO.Win.Pct","Dispossessed","Lost.Touches","All.Possessions.Disrupted","Poss.Disrupted.per.90","Aerial.Duels","Aerial.Duels.per.90","AD.Won","AD.Lost","AD.Win.Pct","Tackles","Dispossesses","All.Opp.Poss.Disrupted","Opp.Poss.Disrupted.per.90","Dribbled","Dribbled.per.90","Press.Opp","Challenge.Opp","Recoveries","Recoveries.per.90","Def.Recoveries","Poss.Recoveries","Interceptions","Int.per.90","Int.per.OP.Pass","Blocks","Blocks.per.90","Clearances","Clearances.per.90","Ball.Shields","Offsides","Fouls.Won","Fouls.Conceded","Yellow.Cards","Red.Cards","Penalties.Won","Penalties.Conceded","E.to.Goals","OG","E.to.Big.Chances","BC.Stopped","Saves","Goals.Allowed","GK.SOG.Faced","GperSOG","BC.SOG.Faced","BC.Saves","BC.Goals.Allowed","GperBCSOG","High.Balls.Faced","HB.Won","HB.Lost","HB.Win.Pct","HB.Caught","HB.Punched","HB.Parried","HB.Collected","HB.Fouls.Won","Crosses.Faced","Crosses.Won","Crosses.Lost","Corner.Kicks.Faced","CKs.Won","CKs.Lost","Free.Kicks.Faced","FKs.Won","FKs.Lost","Smothers.Won","Smothers.Lost","GK.Overall.Pass.Comp","GK.Overall.Pass.Att","GK.Overall.Pass.Comp.Pct","GK.Throw.Comp","GK.Throw.Att","GK.Throw.Comp.Pct","GK.Drop.Kick.Comp","GK.Drop.Kick.Att","GK.Drop.Kick.Comp.Pct","GKFK.Comp","GKFK.Att","GKFK.Comp.Pct"
"Averbuch","FCKC",1,95,1,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,60,71,67.2631578947368,0.845070422535211,60,70,66.3157894736842,0.857142857142857,10,13,12.3157894736842,0.769230769230769,0.185714285714286,0.619718309859155,0.323943661971831,0.0563380281690141,34,44,41.6842105263158,0.772727272727273,22,23,21.7894736842105,0.956521739130435,4,4,3.78947368421053,1,NA,NA,NA,0,0,0,NA,0,0,0,NA,0,0,0,NA,NA,NA,NA,0,0,0,NA,0,0,0,NA,0,0,0,NA,0,0,0,0,0,0,0,0,0,0.614285714285714,0.328571428571429,0.0571428571428571,34,43,40.7368421052632,0.790697674418605,22,23,21.7894736842105,0.956521739130435,4,4,3.78947368421053,1,0.183098591549296,10,13,12.3157894736842,0.769230769230769,0.615384615384615,0.230769230769231,0.153846153846154,6,8,7.57894736842105,0.75,2,3,2.84210526315789,0.666666666666667,2,2,1.89473684210526,1,0,1,0.947368421052632,0.0142857142857143,0,1,0,2,8,7.57894736842105,0.112676056338028,0.25,0,0,0,0,0,NA,0,0,0,0,NA,0,0,NA,0,0,0,1,0,0,0,0,0,1,1,0.947368421052632,0,1,0,0,1,2,1.89473684210526,4,3.78947368421053,4,0,1,1,2,3,2.84210526315789,1,0.947368421052632,3,1,10,9.47368421052632,7,3,3,2.84210526315789,0,5,4.73684210526316,6,5.68421052631579,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,NA,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,NA,0,0,NA
"Banini","WAS",1,96,1,1,1,0.9375,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1.875,1,0.5,0,0,0,0,1,36,46,43.125,0.782608695652174,33,43,40.3125,0.767441860465116,28,30,28.125,0.933333333333333,0.697674418604651,0.369565217391304,0.282608695652174,0.347826086956522,11,17,15.9375,0.647058823529412,11,13,12.1875,0.846153846153846,14,16,15,0.875,NA,NA,NA,0,0,0,NA,0,0,0,NA,0,0,0,NA,NA,NA,NA,0,0,0,NA,0,0,0,NA,0,0,0,NA,0,0,0,0,0,0,0,0,0,0.372093023255814,0.255813953488372,0.372093023255814,10,16,15,0.625,9,11,10.3125,0.818181818181818,14,16,15,0.875,0.652173913043478,28,30,28.125,0.933333333333333,0.3,0.266666666666667,0.433333333333333,8,9,8.4375,0.888888888888889,7,8,7.5,0.875,13,13,12.1875,1,0,2,1.875,0.0465116279069767,0,1,1,0,0,0,0,NA,2,3,2.8125,0.0652173913043478,0.0697674418604651,0.666666666666667,3,3,2.8125,0.0652173913043478,1,0,0,NA,0,0,0,0,NA,0,0,0,0,0,4,3.75,1,3,0.25,3,1,7,6.5625,1,0.9375,0,1,0,3,1,4,3.75,1,0.9375,21,0,9,8.4375,4,5,2,1.875,0,4,3.75,1,0.9375,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,NA,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,NA,0,0,NA
"Barnhart","FCKC",1,95,1,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,29,36,34.1052631578947,0.805555555555556,13,17,16.1052631578947,0.764705882352941,3,3,2.84210526315789,1,0.176470588235294,0.777777777777778,0.194444444444444,0.0277777777777778,21,28,26.5263157894737,0.75,7,7,6.63157894736842,1,1,1,0.947368421052632,1,NA,NA,NA,0,0,0,NA,0,0,0,NA,0,0,0,NA,NA,NA,NA,0,0,0,NA,0,0,0,NA,0,0,0,NA,0,0,0,0,0,0,0,0,0,0.818181818181818,0.0909090909090909,0.0909090909090909,9,9,8.52631578947368,1,1,1,0.947368421052632,1,1,1,0.947368421052632,1,0.0833333333333333,3,3,2.84210526315789,1,1,0,0,3,3,2.84210526315789,1,0,0,0,NA,0,0,0,NA,0,0,0,0,NA,0,0,4,11,10.4210526315789,0.305555555555556,0.363636363636364,0,0,0,0,0,NA,0,0,0,0,NA,0,0,NA,0,0,2,3,0.666666666666667,0,0,0,0,3,0,0,0,0,NA,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,3,2.84210526315789,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,7,0.142857142857143,1,0,1,1,4,4,0,1,3,0,2,10,0,6,3,3,0,0,0,3,1,2,3,1,29,36,0.805555555555556,13,13,1,1,3,0.333333333333333,4,9,0.444444444444444
"Beckmann","BOS",1,77,1,0,3,3.50649350649351,0,0,0,3,0,1,0.333333333333333,0,0,0,0,0,0,0,1,0,0,0,1.16883116883117,1,1.16883116883117,0,0,0,1,0,0,0,17,22,25.7142857142857,0.772727272727273,17,22,25.7142857142857,0.772727272727273,15,19,22.2077922077922,0.789473684210526,0.863636363636364,0.272727272727273,0.409090909090909,0.318181818181818,5,6,7.01298701298701,0.833333333333333,6,9,10.5194805194805,0.666666666666667,6,7,8.18181818181818,0.857142857142857,NA,NA,NA,0,0,0,NA,0,0,0,NA,0,0,0,NA,NA,NA,NA,0,0,0,NA,0,0,0,NA,0,0,0,NA,0,0,0,0,0,0,0,0,0,0.272727272727273,0.409090909090909,0.318181818181818,5,6,7.01298701298701,0.833333333333333,6,9,10.5194805194805,0.666666666666667,6,7,8.18181818181818,0.857142857142857,0.863636363636364,15,19,22.2077922077922,0.789473684210526,0.210526315789474,0.473684210526316,0.315789473684211,4,4,4.67532467532468,1,6,9,10.5194805194805,0.666666666666667,5,6,7.01298701298701,0.833333333333333,0,2,2.33766233766234,0.0909090909090909,0,2,0,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,NA,0,0,NA,0,0,0,0,NA,0,0,0,0,0,8,9.35064935064935,3,5,0.375,0,2,7,8.18181818181818,4,4.67532467532468,1,3,0.25,0,1,1,1.16883116883117,2,2.33766233766234,29,7,4,4.67532467532468,2,2,1,1.16883116883117,0,1,1.16883116883117,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,NA,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,NA,0,0,NA
"Berryhill","PTFC",1,60,1,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,16,20,30,0.8,12,16,24,0.75,7,9,13.5,0.777777777777778,0.5625,0.45,0.15,0.4,5,9,13.5,0.555555555555556,3,3,4.5,1,8,8,12,1,NA,NA,NA,0,0,0,NA,0,0,0,NA,0,0,0,NA,NA,NA,NA,0,0,0,NA,0,0,0,NA,0,0,0,NA,0,0,0,0,0,0,0,0,0,0.5625,0.125,0.3125,5,9,13.5,0.555555555555556,2,2,3,1,5,5,7.5,1,0.45,7,9,13.5,0.777777777777778,0.444444444444444,0.222222222222222,0.333333333333333,2,4,6,0.5,2,2,3,1,3,3,4.5,1,1,1,1.5,0.0625,1,0,1,0,2,3,0.1,0,0,0,0,0,0,NA,4,4,6,0.2,1,0,0,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,NA,2,0,2,3,3,4.5,0,3,0,2,0,2,3,2,3,16,0,7,10.5,4,3,2,3,0,1,1.5,2,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,NA,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,NA,0,0,NA
"Betos","PTFC",1,95,1,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,17,26,24.6315789473684,0.653846153846154,15,18,17.0526315789474,0.833333333333333,1,2,1.89473684210526,0.5,0.111111111111111,0.961538461538462,0.0384615384615385,0,16,25,23.6842105263158,0.64,1,1,0.947368421052632,1,0,0,0,NA,NA,NA,NA,0,0,0,NA,0,0,0,NA,0,0,0,NA,NA,NA,NA,0,0,0,NA,0,0,0,NA,0,0,0,NA,0,0,0,0,0,0,0,0,0,0.875,0.125,0,6,7,6.63157894736842,0.857142857142857,1,1,0.947368421052632,1,0,0,0,NA,0.0769230769230769,1,2,1.89473684210526,0.5,1,0,0,1,2,1.89473684210526,0.5,0,0,0,NA,0,0,0,NA,0,0,0,0,NA,0,0,8,17,16.1052631578947,0.653846153846154,0.470588235294118,0,0,0,0,0,NA,0,0,0,0,NA,0,0,NA,0,0,2,5,0.4,0,0,0,0,5,0,0,0,0,NA,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,1,0.947368421052632,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,7,0.285714285714286,3,2,1,0.333333333333333,0,0,0,NA,3,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,17,26,0.653846153846154,0,0,NA,0,3,0,10,15,0.666666666666667
"Boureille","PTFC",1,95,1,0,2,1.89473684210526,0,0,0,2,0,1,0.5,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,20,32,30.3157894736842,0.625,20,32,30.3157894736842,0.625,19,26,24.6315789473684,0.730769230769231,0.8125,0.375,0.21875,0.40625,5,12,11.3684210526316,0.416666666666667,4,7,6.63157894736842,0.571428571428571,11,13,12.3157894736842,0.846153846153846,NA,NA,NA,0,0,0,NA,0,0,0,NA,0,0,0,NA,NA,NA,NA,0,0,0,NA,0,0,0,NA,0,0,0,NA,0,0,0,0,0,0,0,0,0,0.375,0.21875,0.40625,5,12,11.3684210526316,0.416666666666667,4,7,6.63157894736842,0.571428571428571,11,13,12.3157894736842,0.846153846153846,0.8125,19,26,24.6315789473684,0.730769230769231,0.384615384615385,0.153846153846154,0.461538461538462,5,10,9.47368421052632,0.5,3,4,3.78947368421053,0.75,11,12,11.3684210526316,0.916666666666667,0,0,0,0,NA,0,0,1,5,4.73684210526316,0.15625,0.2,0,2,1.89473684210526,0.0625,0.0625,0,0,0,0,0,NA,0,0,NA,0,0,0,0,NA,0,0,0,0,0,3,2.84210526315789,0,3,0,4,3,10,9.47368421052632,7,6.63157894736842,4,3,0.571428571428571,0,3,3,2.84210526315789,4,3.78947368421053,27,9,16,15.1578947368421,13,3,2,1.89473684210526,0,0,0,3,2.84210526315789,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,NA,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,NA,0,0,NA
"Bowen","FCKC",1,95,1,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,53,68,64.4210526315789,0.779411764705882,42,48,45.4736842105263,0.875,26,28,26.5263157894737,0.928571428571429,0.583333333333333,0.617647058823529,0.220588235294118,0.161764705882353,28,42,39.7894736842105,0.666666666666667,15,15,14.2105263157895,1,10,11,10.4210526315789,0.909090909090909,NA,NA,NA,0,0,0,NA,0,0,0,NA,0,0,0,NA,NA,NA,NA,0,0,0,NA,0,0,0,NA,0,0,0,NA,0,0,0,0,0,0,0,0,0,0.479166666666667,0.291666666666667,0.229166666666667,18,23,21.7894736842105,0.782608695652174,14,14,13.2631578947368,1,10,11,10.4210526315789,0.909090909090909,0.411764705882353,26,28,26.5263157894737,0.928571428571429,0.535714285714286,0.285714285714286,0.178571428571429,13,15,14.2105263157895,0.866666666666667,8,8,7.57894736842105,1,5,5,4.73684210526316,1,1,1,0.947368421052632,0.0208333333333333,1,1,0,0,3,2.84210526315789,0.0441176470588235,0,1,1,0.947368421052632,0.0147058823529412,0.0208333333333333,1,11,19,18,0.279411764705882,0.578947368421053,0,0,NA,0,0,0,1,0,0,0,0,0,1,0,0,0,0,NA,1,2,3,2.84210526315789,4,3.78947368421053,2,2,0.5,1,1,2,1.89473684210526,2,1.89473684210526,18,2,5,4.73684210526316,2,3,5,4.73684210526316,0,1,0.947368421052632,3,2.84210526315789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,NA,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,NA,0,0,NA
"Brooks","HOU",1,80,1,0,1,1.125,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,19,28,31.5,0.678571428571429,17,25,28.125,0.68,10,14,15.75,0.714285714285714,0.56,0.571428571428571,0.107142857142857,0.321428571428571,7,16,18,0.4375,3,3,3.375,1,9,9,10.125,1,NA,NA,NA,0,0,0,NA,0,0,0,NA,0,0,0,NA,NA,NA,NA,0,0,0,NA,0,0,0,NA,0,0,0,NA,0,0,0,0,0,0,0,0,0,0.6,0.12,0.28,7,15,16.875,0.466666666666667,3,3,3.375,1,7,7,7.875,1,0.5,10,14,15.75,0.714285714285714,0.642857142857143,0.0714285714285714,0.285714285714286,5,9,10.125,0.555555555555556,1,1,1.125,1,4,4,4.5,1,0,0,0,0,NA,0,0,1,4,4.5,0.142857142857143,0.25,0,5,5.625,0.178571428571429,0.2,0,1,1,1.125,0.0357142857142857,1,0,0,NA,0,0,1,2,0.5,0,0,0,0,2,1,1.125,1,0,1,0,0,0,0,5,5.625,2,3,0.4,4,0,4,4.5,1,1.125,23,10,4,4.5,2,2,2,2.25,0,3,3.375,2,2.25,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,NA,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,NA,0,0,NA
"Brush","HOU",1,97,1,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,40,49,45.4639175257732,0.816326530612245,36,45,41.7525773195876,0.8,10,17,15.7731958762887,0.588235294117647,0.377777777777778,0.510204081632653,0.36734693877551,0.122448979591837,16,25,23.1958762886598,0.64,18,18,16.7010309278351,1,6,6,5.56701030927835,1,NA,NA,NA,0,0,0,NA,0,0,0,NA,0,0,0,NA,NA,NA,NA,0,0,0,NA,0,0,0,NA,0,0,0,NA,0,0,0,0,0,0,0,0,0,0.511111111111111,0.377777777777778,0.111111111111111,14,23,21.340206185567,0.608695652173913,17,17,15.7731958762887,1,5,5,4.63917525773196,1,0.346938775510204,10,17,15.7731958762887,0.588235294117647,0.705882352941177,0.176470588235294,0.117647058823529,5,12,11.1340206185567,0.416666666666667,3,3,2.78350515463918,1,2,2,1.85567010309278,1,0,0,0,0,NA,0,0,0,2,1.85567010309278,0.0408163265306122,0,0,1,0.927835051546392,0.0204081632653061,0.0222222222222222,0,0,0,0,0,NA,0,0,NA,0,0,4,4,1,0,0,0,0,4,0,0,0,0,NA,1,1,2,1.85567010309278,4,3.71134020618557,1,3,0.25,5,0,5,4.63917525773196,1,0.927835051546392,13,6,6,5.56701030927835,5,1,2,1.85567010309278,0,3,2.78350515463918,6,5.56701030927835,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,NA,0,0,0,NA,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,NA,0,0,NA
