"event","time","poss.position","poss.team","poss.player","poss.action","poss.location","poss.play.destination","play.type","def.position","def.team","def.player","def.action","def.location","gk.ball.stop","gk.s.o.g.attempt","poss.player.disciplinary","poss.notes","def.player.disciplinary","def.notes","xG","poss.number","def.number"
1,"1",NA,NA,NA,"kickoff",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,"1","M","SWE","Dahlkvist","passes.f","DMC",NA,"launch","M","USA","Brian","blocks","DMC",NA,NA,NA,NA,NA,NA,NA,NA,NA
3,"1","M","USA","Pugh","recoveries","DML",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4,"1","M","USA","Pugh","passes.b.c","DML","DML",NA,"M","SWE","Seger","pressured","AMR",NA,NA,NA,NA,NA,NA,NA,NA,NA
5,"1","M","USA","Long","passes.s.c","DML","DL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6,"1","D","USA","Klingenberg","passes.s.c","DL","DMC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7,"1","M","USA","Long","passes.s.c","DMC","DMR",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8,"1","D","USA","Johnston","passes.s.c","DMR","DMC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9,"1","D","USA","Sauerbrunn","passes.f.c","DMC","AML",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10,"1","M","USA","Long","passes.f.c","AML","AML",NA,"F","SWE","Rolfo","pressured","DMR",NA,NA,NA,NA,NA,NA,NA,NA,NA
10,"1",NA,NA,NA,NA,NA,NA,NA,"M","SWE","Seger","blocks","DMR",NA,NA,NA,NA,NA,NA,NA,NA,NA
11,"1","D","USA","Klingenberg","recoveries","AML",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12,"1","D","USA","Klingenberg","passes.b.c","AML","DML",NA,"F","SWE","Jakobsson","pressured","DMR",NA,NA,NA,NA,NA,NA,NA,NA,NA
13,"1","D","USA","Sauerbrunn","passes.s.c","DML","DMC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14,"1","D","USA","Johnston","passes.f.c","DMC","AMR","switch","F","SWE","Rolfo","pressured","AMC",NA,NA,NA,NA,NA,NA,NA,NA,NA
15,"1","M","USA","Heath","dispossessed","AMR",NA,NA,"F","SWE","Schelin","tackles.ball","DML",NA,NA,NA,NA,NA,NA,NA,NA,NA
16,"1","F","SWE","Schelin","passes.b.c","DML","DL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
17,"1","M","SWE","Rubensson","passes.f.c","DL","AML","launch","M","USA","Brian","pressured","AR",NA,NA,NA,NA,NA,NA,NA,NA,NA
17,"1",NA,NA,NA,NA,NA,NA,NA,"D","USA","Johnston","clearances","DMR",NA,NA,NA,NA,NA,NA,NA,NA,NA
18,"2","M","SWE","Asllani","recoveries","AML",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
19,"2","M","SWE","Asllani","dispossessed","AML",NA,NA,"M","USA","Heath","tackles.ball","DMR",NA,NA,NA,"out.of.bounds.keep.poss",NA,NA,NA,NA,NA
20,"2","M","SWE","Rubensson","passes.f","AML",NA,"throw.in","D","USA","O'Hara","blocks","DMR",NA,NA,NA,NA,NA,NA,NA,NA,NA
21,"2","M","USA","Long","recoveries","DMR",NA,NA,"M","SWE","Asllani","challenged","AML",NA,NA,"fouls.won",NA,"fouls.conceded",NA,NA,NA,NA
22,"2","M","USA","Long","passes.f.c","DMR","DMR","free.kick",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
23,"2","M","USA","Heath","movement","DMR","AR",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
24,"2","M","USA","Heath","passes.f.c","AR","AR",NA,"M","SWE","Dahlkvist","pressured","DL",NA,NA,NA,NA,NA,NA,NA,NA,NA
25,"2","F","USA","Morgan","take.on.won","AR",NA,NA,"M","SWE","Rubensson","dribbled.turned","DL",NA,NA,NA,NA,NA,NA,NA,NA,NA
26,"2","F","USA","Morgan","passes.s.c","AR","AR","corner.crosses","M","SWE","Rubensson","pressured","DL",NA,NA,NA,NA,NA,NA,NA,NA,NA
26,"2",NA,NA,NA,NA,NA,NA,NA,"D","SWE","Sembrant","clearances","D18",NA,NA,NA,NA,NA,NA,NA,NA,NA
27,"2","D","USA","O'Hara","recoveries","AR",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
28,"2","D","USA","O'Hara","movement","AR","A18",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
29,"2","D","USA","O'Hara","passes.s","A18",NA,"corner.crosses","F","SWE","Schelin","pressured","D18",NA,NA,NA,NA,NA,NA,NA,NA,NA
29,"2",NA,NA,NA,NA,NA,NA,NA,"D","SWE","Sembrant","clearances","D18",NA,NA,NA,NA,NA,NA,NA,NA,NA
29,"2",NA,NA,NA,NA,NA,NA,NA,"M","SWE","Seger","clearances","D18",NA,NA,NA,NA,NA,NA,NA,NA,NA
30,"2","F","SWE","Rolfo","recoveries","DL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
